userid,fcnname,actionid,actiontype,time,input,output,quizq,actualoutput,result,finalguess,
mmeyerso,Median,204,eval_input,2020-03-12 11:20:54,1 5 0 8,3,,,,,
mmeyerso,Median,205,eval_input,2020-03-12 11:20:59,1 5 1 8,3,,,,,
mmeyerso,Median,206,eval_input,2020-03-12 11:21:02,1 5 2 8,3.5,,,,,
mmeyerso,Median,207,eval_input,2020-03-12 11:21:04,1 5 3 8,4,,,,,
mmeyerso,Median,208,eval_input,2020-03-12 11:21:28,1 5 3 0,2,,,,,
mmeyerso,Median,209,eval_input,2020-03-12 11:21:31,1 5 3 8,4,,,,,
mmeyerso,Median,210,eval_input,2020-03-12 11:21:36,1 5 4 8,4.5,,,,,
mmeyerso,Median,211,eval_input,2020-03-12 11:21:38,1 5 2 8,3.5,,,,,
mmeyerso,Median,212,eval_input,2020-03-12 11:21:42,1 5 3 8,4,,,,,
mmeyerso,Median,213,eval_input,2020-03-12 11:21:44,1 5 2 8,3.5,,,,,
mmeyerso,Median,214,eval_input,2020-03-12 11:21:46,1 5 1 8,3,,,,,
mmeyerso,Median,215,eval_input,2020-03-12 11:21:50,1 5 9 8,6.5,,,,,
mmeyerso,Median,216,eval_input,2020-03-12 11:21:51,1 5 0 8,3,,,,,
mmeyerso,Median,217,eval_input,2020-03-12 11:21:59,1 5 4 8,4.5,,,,,
mmeyerso,Median,218,eval_input,2020-03-12 11:22:02,1 5 1 8,3,,,,,
mmeyerso,Median,219,eval_input,2020-03-12 11:22:05,1 5 0 8,3,,,,,
mmeyerso,Median,220,eval_input,2020-03-12 11:22:07,1 5 4 8,4.5,,,,,
mmeyerso,Median,221,eval_input,2020-03-12 11:22:34,1 5 4 8 7,5,,,,,
mmeyerso,Median,222,eval_input,2020-03-12 11:22:44,1 5 4 8 1,4,,,,,
mmeyerso,Median,223,eval_input,2020-03-12 11:22:52,1 5 4 8 8,5,,,,,
mmeyerso,Median,224,eval_input,2020-03-12 11:22:53,1 5 4 8 10,5,,,,,
mmeyerso,Median,225,eval_input,2020-03-12 11:22:59,1 5 4 8 7,5,,,,,
mmeyerso,Median,226,eval_input,2020-03-12 11:23:01,1 5 4 8 6,5,,,,,
mmeyerso,Median,227,eval_input,2020-03-12 11:23:05,1 5 4 8 5,5,,,,,
mmeyerso,Median,228,eval_input,2020-03-12 11:23:06,1 5 4 8 4,4,,,,,
mmeyerso,Median,229,eval_input,2020-03-12 11:23:18,1 5 4 8 4,4,,,,,
mmeyerso,Median,230,eval_input,2020-03-12 11:23:20,1 5 4 8 5,5,,,,,
mmeyerso,Median,231,eval_input,2020-03-12 11:23:26,1 5 4 4 5,4,,,,,
mmeyerso,Median,232,eval_input,2020-03-12 11:23:28,1 5 4 5 5,5,,,,,
mmeyerso,Median,233,eval_input,2020-03-12 11:23:36,1 5 5 5 5,5,,,,,
mmeyerso,Median,234,eval_input,2020-03-12 11:23:38,1 5 4 5 5,5,,,,,
mmeyerso,Median,235,eval_input,2020-03-12 11:23:39,1 5 2 5 5,5,,,,,
mmeyerso,Median,236,eval_input,2020-03-12 11:23:42,1 5 3 5 5,5,,,,,
mmeyerso,Median,237,eval_input,2020-03-12 11:23:44,1 5 2 5 5,5,,,,,
mmeyerso,Median,238,eval_input,2020-03-12 11:23:45,1 5 1 5 5,5,,,,,
mmeyerso,Median,239,eval_input,2020-03-12 11:23:46,1 5 0 5 5,5,,,,,
mmeyerso,Median,240,eval_input,2020-03-12 11:24:54,1 5 5 5 5,5,,,,,
mmeyerso,Median,241,eval_input,2020-03-12 11:24:58,1 5 6 5 5,5,,,,,
mmeyerso,Median,242,eval_input,2020-03-12 11:25:01,1 5 7 5 5,5,,,,,
mmeyerso,Median,243,eval_input,2020-03-12 11:25:04,1 6 7 5 5,5,,,,,
mmeyerso,Median,244,eval_input,2020-03-12 11:25:09,4 6 7 5 5,5,,,,,
mmeyerso,Median,245,eval_input,2020-03-12 11:25:11,5 6 7 5 5,5,,,,,
mmeyerso,Median,246,eval_input,2020-03-12 11:25:15,5 6 7 9 5,6,,,,,
mmeyerso,Median,247,eval_input,2020-03-12 11:25:18,5 6 7 8 5,6,,,,,
mmeyerso,Median,248,eval_input,2020-03-12 11:25:20,5 6 7 7 5,6,,,,,
mmeyerso,Median,249,eval_input,2020-03-12 11:25:23,5 6 7 6 5,6,,,,,
mmeyerso,Median,250,eval_input,2020-03-12 11:25:25,5 6 7 5 5,5,,,,,
mmeyerso,Median,251,eval_input,2020-03-12 11:25:49,5 6 7 -5 5,5,,,,,
mmeyerso,Median,252,eval_input,2020-03-12 11:25:52,5 6 -7 -5 5,5,,,,,
mmeyerso,Median,253,eval_input,2020-03-12 11:26:09,5 6 7 5 -5,5,,,,,
mmeyerso,Median,254,eval_input,2020-03-12 11:26:12,5 6 7 5 9,6,,,,,
mmeyerso,Median,255,eval_input,2020-03-12 11:26:26,5 6 7 5 8,6,,,,,
mmeyerso,Median,256,eval_input,2020-03-12 11:26:28,5 6 7 5 10,6,,,,,
mmeyerso,Median,257,eval_input,2020-03-12 11:26:31,5 6 7 5 12,6,,,,,
mmeyerso,Median,258,eval_input,2020-03-12 11:26:34,5 6 7 5 14,6,,,,,
mmeyerso,Median,259,eval_input,2020-03-12 11:26:37,5 6 7 5 5,5,,,,,
mmeyerso,Median,260,eval_input,2020-03-12 11:26:57,6 6 7 5 5,6,,,,,
mmeyerso,Median,261,eval_input,2020-03-12 11:27:00,10 6 7 5 5,6,,,,,
mmeyerso,Median,262,eval_input,2020-03-12 11:27:07,6 7 5 5,5.5,,,,,
mmeyerso,Median,263,eval_input,2020-03-12 11:27:34,6 7,6.5,,,,,
mmeyerso,Median,264,eval_input,2020-03-12 11:27:49,6 7 7,7,,,,,
mmeyerso,Median,265,eval_input,2020-03-12 11:27:54,6 7 6,6,,,,,
mmeyerso,Median,266,eval_input,2020-03-12 11:28:00,2 3,2.5,,,,,
mmeyerso,Median,267,eval_input,2020-03-12 11:28:02,2 4,3,,,,,
mmeyerso,Median,268,eval_input,2020-03-12 11:28:05,2 5,3.5,,,,,
mmeyerso,Median,269,eval_input,2020-03-12 11:28:09,2 5 4 4,4,,,,,
mmeyerso,Median,270,eval_input,2020-03-12 11:28:16,2 5 4 5,4.5,,,,,
mmeyerso,Median,271,quiz_answer,2020-03-12 11:28:38,1 8 24,11,0,8,false,,
mmeyerso,Median,272,eval_input,2020-03-12 11:28:57,1 3,2,,,,,
mmeyerso,Median,273,eval_input,2020-03-12 11:28:59,1 4,2.5,,,,,
mmeyerso,Median,274,eval_input,2020-03-12 11:29:03,1 10,5.5,,,,,
mmeyerso,Median,275,eval_input,2020-03-12 11:29:14,1 10 10,10,,,,,
mmeyerso,Median,276,eval_input,2020-03-12 11:29:28,1 10 20,10,,,,,
mmeyerso,Median,277,eval_input,2020-03-12 11:29:34,1 10 33,10,,,,,
mmeyerso,Median,278,eval_input,2020-03-12 11:29:35,1 10 33 33,21.5,,,,,
mmeyerso,Median,279,eval_input,2020-03-12 11:30:52,1 2,1.5,,,,,
mmeyerso,Median,280,eval_input,2020-03-12 11:30:54,1 2 4,2,,,,,
mmeyerso,Median,281,eval_input,2020-03-12 11:30:57,1 2 4 5,3,,,,,
mmeyerso,Median,282,eval_input,2020-03-12 11:31:04,1 2 4 6,3,,,,,
mmeyerso,Median,283,eval_input,2020-03-12 11:31:11,1 2 4 7,3,,,,,
mmeyerso,Median,284,eval_input,2020-03-12 11:31:18,1 2 4 8,3,,,,,
mmeyerso,Median,285,eval_input,2020-03-12 11:31:20,1 2 4 10,3,,,,,
mmeyerso,Median,286,eval_input,2020-03-12 11:31:39,1 2 4 8,3,,,,,
mmeyerso,Median,287,eval_input,2020-03-12 11:31:41,1 2 4 6,3,,,,,
mmeyerso,Median,288,eval_input,2020-03-12 11:31:43,1 2 4 5,3,,,,,
mmeyerso,Median,289,eval_input,2020-03-12 11:31:49,1 2 4 4,3,,,,,
mmeyerso,Median,290,eval_input,2020-03-12 11:31:53,1 2 4 5,3,,,,,
mmeyerso,Median,291,eval_input,2020-03-12 11:31:55,1 2 4 3,2.5,,,,,
mmeyerso,Median,292,eval_input,2020-03-12 11:32:30,1 2 4 3 2,2,,,,,
mmeyerso,Median,293,eval_input,2020-03-12 11:32:50,1 2 4 3 3,3,,,,,
mmeyerso,Median,294,eval_input,2020-03-12 11:33:08,1 2 4 3 2,2,,,,,
mmeyerso,Median,295,eval_input,2020-03-12 11:33:14,1 2 4 3 6,3,,,,,
mmeyerso,Median,296,eval_input,2020-03-12 11:33:17,1 2 4 3 5,3,,,,,
mmeyerso,Median,297,eval_input,2020-03-12 11:33:22,1 2 5 3 5,3,,,,,
mmeyerso,Median,298,eval_input,2020-03-12 11:33:30,5 2 5 3 5,5,,,,,
mmeyerso,Median,299,eval_input,2020-03-12 11:33:43,5 5 5 3 5,5,,,,,
mmeyerso,Median,300,eval_input,2020-03-12 11:33:44,5 5 5 5 5,5,,,,,
mmeyerso,Median,301,eval_input,2020-03-12 11:33:48,5 3 5 3 5,5,,,,,
mmeyerso,Median,302,eval_input,2020-03-12 11:34:16,5 4 5 3 5,5,,,,,
mmeyerso,Median,303,eval_input,2020-03-12 11:34:17,5 4 5 3 5,5,,,,,
mmeyerso,Median,304,eval_input,2020-03-12 11:34:21,5 7 5 3 5,5,,,,,
mmeyerso,Median,305,eval_input,2020-03-12 11:34:32,5 5,5,,,,,
mmeyerso,Median,306,eval_input,2020-03-12 11:34:34,5 5 5,5,,,,,
mmeyerso,Median,307,eval_input,2020-03-12 11:34:38,5 5 5 55,5,,,,,
mmeyerso,Median,308,eval_input,2020-03-12 11:34:40,5 5 5 5 5,5,,,,,
mmeyerso,Median,309,eval_input,2020-03-12 11:34:41,5 5 5 5 5 4,5,,,,,
mmeyerso,Median,310,eval_input,2020-03-12 11:34:44,5 5 5 5 5 4 4,5,,,,,
mmeyerso,Median,312,eval_input,2020-03-12 11:34:45,5 5 5 5 5 4 4 4 4,5,,,,,
mmeyerso,Median,311,eval_input,2020-03-12 11:34:45,5 5 5 5 5 4 4 4,5,,,,,
mmeyerso,Median,313,eval_input,2020-03-12 11:34:46,5 5 5 5 5 4 4 4 4 4,4.5,,,,,
mmeyerso,Median,314,eval_input,2020-03-12 11:35:03,5 5 5 5 5 4 4 4 4 5,5,,,,,
mmeyerso,Median,315,eval_input,2020-03-12 11:35:18,5 5 5 5 5 4 4 4 4,5,,,,,
mmeyerso,Median,316,eval_input,2020-03-12 11:35:32,6 6 6 6 6 4 4 4 4,6,,,,,
mmeyerso,Median,317,quiz_answer,2020-03-12 11:36:55,1 8 24,8,0,8,true,,
mmeyerso,Median,318,quiz_answer,2020-03-12 11:37:02,8 1 24,12,1,8,false,,
mmeyerso,Median,319,final_answer,2020-03-12 11:37:04,,,,,,"It does something related to the average of the whole thing, I can't figure it out :/
",
mmeyerso,Induced,320,eval_input,2020-03-12 11:37:28,2,1,,,,,
mmeyerso,Induced,321,eval_input,2020-03-12 11:37:29,3,3,,,,,
mmeyerso,Induced,322,eval_input,2020-03-12 11:37:31,4,6,,,,,
mmeyerso,Induced,323,eval_input,2020-03-12 11:38:00,4,6,,,,,
mmeyerso,Induced,324,eval_input,2020-03-12 11:38:01,5,10,,,,,
mmeyerso,Induced,325,eval_input,2020-03-12 11:38:12,6,15,,,,,
mmeyerso,Induced,326,eval_input,2020-03-12 11:38:34,7,21,,,,,
mmeyerso,Induced,327,eval_input,2020-03-12 11:39:02,8,28,,,,,
mmeyerso,Induced,328,eval_input,2020-03-12 11:40:01,9,36,,,,,
mmeyerso,Induced,329,eval_input,2020-03-12 11:40:35,-1,1,,,,,
mmeyerso,Induced,330,eval_input,2020-03-12 11:40:37,-2,3,,,,,
mmeyerso,Induced,331,eval_input,2020-03-12 11:40:38,-3,6,,,,,
mmeyerso,Induced,332,eval_input,2020-03-12 11:40:39,-4,10,,,,,
mmeyerso,Induced,333,eval_input,2020-03-12 11:40:40,-5,15,,,,,
mmeyerso,Induced,334,eval_input,2020-03-12 11:41:03,-6,21,,,,,
mmeyerso,Induced,335,eval_input,2020-03-12 11:41:13,-7,28,,,,,
mmeyerso,Induced,336,eval_input,2020-03-12 11:41:29,4,6,,,,,
mmeyerso,Induced,337,eval_input,2020-03-12 11:41:31,3,3,,,,,
mmeyerso,Induced,338,eval_input,2020-03-12 11:41:32,32,496,,,,,
mmeyerso,Induced,339,eval_input,2020-03-12 11:41:33,4,6,,,,,
mmeyerso,Induced,340,eval_input,2020-03-12 11:41:35,3,3,,,,,
mmeyerso,Induced,341,eval_input,2020-03-12 11:41:36,2,1,,,,,
mmeyerso,Induced,342,eval_input,2020-03-12 11:41:38,1,0,,,,,
mmeyerso,Induced,343,eval_input,2020-03-12 11:41:39,0,0,,,,,
mmeyerso,Induced,344,eval_input,2020-03-12 11:41:42,-1,1,,,,,
mmeyerso,Induced,345,eval_input,2020-03-12 11:41:43,-2,3,,,,,
mmeyerso,Induced,346,eval_input,2020-03-12 11:41:45,-3,6,,,,,
mmeyerso,Induced,347,eval_input,2020-03-12 11:41:47,-4,10,,,,,
mmeyerso,Induced,348,eval_input,2020-03-12 11:45:38,-5,15,,,,,
mmeyerso,Induced,349,eval_input,2020-03-12 11:46:20,1,0,,,,,
mmeyerso,Induced,350,eval_input,2020-03-12 11:46:23,2,1,,,,,
mmeyerso,Induced,351,eval_input,2020-03-12 11:46:25,3,3,,,,,
mmeyerso,Induced,352,eval_input,2020-03-12 11:46:28,4,6,,,,,
mmeyerso,Induced,353,eval_input,2020-03-12 11:46:37,7,21,,,,,
mmeyerso,Induced,354,eval_input,2020-03-12 11:46:38,5,10,,,,,
mmeyerso,Induced,355,eval_input,2020-03-12 11:46:48,6,15,,,,,
mmeyerso,Induced,356,eval_input,2020-03-12 11:46:53,7,21,,,,,
mmeyerso,Induced,357,eval_input,2020-03-12 11:47:51,8,28,,,,,
mmeyerso,Induced,358,eval_input,2020-03-12 11:47:56,0,0,,,,,
mmeyerso,Induced,359,eval_input,2020-03-12 11:48:01,-1,1,,,,,
mmeyerso,Induced,360,eval_input,2020-03-12 11:49:05,-3,6,,,,,
mmeyerso,Induced,361,eval_input,2020-03-12 11:49:14,1,0,,,,,
mmeyerso,Induced,362,eval_input,2020-03-12 11:49:15,2,1,,,,,
mmeyerso,Induced,363,eval_input,2020-03-12 11:49:17,3,3,,,,,
mmeyerso,Induced,364,quiz_answer,2020-03-12 11:52:13,11,55,0,55,true,,
mmeyerso,Induced,365,quiz_answer,2020-03-12 11:52:21,9,36,1,36,true,,
mmeyerso,Induced,366,quiz_answer,2020-03-12 11:52:32,6,15,2,15,true,,
mmeyerso,Induced,367,final_answer,2020-03-12 11:52:33,,,,,,Going in the positive direction you add to the previous direction n-1. Going in the negative direction you add negative(n) to the previous value.,
mmeyerso,SumBetween,368,eval_input,2020-03-12 11:52:56,1 1,1,,,,,
mmeyerso,SumBetween,369,eval_input,2020-03-12 11:52:58,1 3,6,,,,,
mmeyerso,SumBetween,370,eval_input,2020-03-12 11:53:00,2 3,5,,,,,
mmeyerso,SumBetween,371,eval_input,2020-03-12 11:53:06,1 3,6,,,,,
mmeyerso,SumBetween,372,eval_input,2020-03-12 11:53:08,1 2,3,,,,,
mmeyerso,SumBetween,373,eval_input,2020-03-12 11:53:10,1 23,276,,,,,
mmeyerso,SumBetween,374,eval_input,2020-03-12 11:53:11,1 3,6,,,,,
mmeyerso,SumBetween,375,eval_input,2020-03-12 11:53:17,1 4,10,,,,,
mmeyerso,SumBetween,376,eval_input,2020-03-12 11:53:21,1 5,15,,,,,
mmeyerso,SumBetween,377,eval_input,2020-03-12 11:53:26,1 6,21,,,,,
mmeyerso,SumBetween,378,eval_input,2020-03-12 11:53:44,1 7,28,,,,,
mmeyerso,SumBetween,379,eval_input,2020-03-12 11:53:56,1 8,36,,,,,
mmeyerso,SumBetween,380,eval_input,2020-03-12 11:54:06,1 9,45,,,,,
mmeyerso,SumBetween,381,eval_input,2020-03-12 11:54:16,2 9,44,,,,,
mmeyerso,SumBetween,382,eval_input,2020-03-12 11:54:21,3 9,42,,,,,
mmeyerso,SumBetween,383,eval_input,2020-03-12 11:54:31,4 9,39,,,,,
mmeyerso,SumBetween,384,eval_input,2020-03-12 11:54:38,0 9,45,,,,,
mmeyerso,SumBetween,385,eval_input,2020-03-12 11:54:41,1 9,45,,,,,
mmeyerso,SumBetween,386,eval_input,2020-03-12 11:54:56,-1 9,44,,,,,
mmeyerso,SumBetween,387,eval_input,2020-03-12 11:55:07,10 9,0,,,,,
mmeyerso,SumBetween,388,eval_input,2020-03-12 11:55:11,9 9,9,,,,,
mmeyerso,SumBetween,389,eval_input,2020-03-12 11:55:24,10 9,0,,,,,
mmeyerso,SumBetween,390,eval_input,2020-03-12 11:55:26,11 9,0,,,,,
mmeyerso,SumBetween,391,eval_input,2020-03-12 11:55:27,12 9,0,,,,,
mmeyerso,SumBetween,392,eval_input,2020-03-12 11:55:31,9 9,9,,,,,
mmeyerso,SumBetween,393,eval_input,2020-03-12 11:55:38,6 6,6,,,,,
mmeyerso,SumBetween,394,eval_input,2020-03-12 11:55:52,6 7,13,,,,,
mmeyerso,SumBetween,395,eval_input,2020-03-12 11:56:04,6 8,21,,,,,
mmeyerso,SumBetween,396,eval_input,2020-03-12 11:56:24,5 8,26,,,,,
mmeyerso,SumBetween,397,eval_input,2020-03-12 11:56:34,4 8,30,,,,,
mmeyerso,SumBetween,398,eval_input,2020-03-12 11:56:44,4 7,22,,,,,
mmeyerso,SumBetween,399,eval_input,2020-03-12 11:57:22,4 6,15,,,,,
mmeyerso,SumBetween,400,eval_input,2020-03-12 11:57:29,3 6,18,,,,,
mmeyerso,SumBetween,401,quiz_answer,2020-03-12 11:58:17,"2,5",14,0,14,true,,
mmeyerso,SumBetween,402,quiz_answer,2020-03-12 11:58:24,"5,2",0,1,0,true,,
mmeyerso,SumBetween,403,quiz_answer,2020-03-12 11:58:39,"-2,3",0,2,3,false,,
mmeyerso,SumBetween,404,final_answer,2020-03-12 11:58:41,,,,,,It gets the sum of 1-X1 and subtracts that minus 1 from the sum of 1-X2,
mmeyerso,FirstIntoSecondDivisible,405,eval_input,2020-03-12 11:59:28,1 6,true,,,,,
mmeyerso,FirstIntoSecondDivisible,406,eval_input,2020-03-12 11:59:29,1 1,true,,,,,
mmeyerso,FirstIntoSecondDivisible,407,eval_input,2020-03-12 11:59:32,1 3,true,,,,,
mmeyerso,FirstIntoSecondDivisible,408,eval_input,2020-03-12 11:59:33,1 4,true,,,,,
mmeyerso,FirstIntoSecondDivisible,409,eval_input,2020-03-12 11:59:34,1 5,true,,,,,
mmeyerso,FirstIntoSecondDivisible,410,eval_input,2020-03-12 11:59:36,6 5,false,,,,,
mmeyerso,FirstIntoSecondDivisible,411,eval_input,2020-03-12 11:59:38,8 5,false,,,,,
mmeyerso,FirstIntoSecondDivisible,412,eval_input,2020-03-12 11:59:39,8 5,false,,,,,
mmeyerso,FirstIntoSecondDivisible,413,eval_input,2020-03-12 11:59:42,1929321 5,false,,,,,
mmeyerso,FirstIntoSecondDivisible,414,eval_input,2020-03-12 11:59:45,1929321 32132,false,,,,,
mmeyerso,FirstIntoSecondDivisible,415,eval_input,2020-03-12 11:59:50,4 2,false,,,,,
mmeyerso,FirstIntoSecondDivisible,416,eval_input,2020-03-12 11:59:54,5 3,false,,,,,
mmeyerso,FirstIntoSecondDivisible,417,eval_input,2020-03-12 11:59:56,5 6,false,,,,,
mmeyerso,FirstIntoSecondDivisible,418,eval_input,2020-03-12 12:00:07,1 6,true,,,,,
mmeyerso,FirstIntoSecondDivisible,419,eval_input,2020-03-12 12:00:14,6 6,true,,,,,
mmeyerso,FirstIntoSecondDivisible,420,eval_input,2020-03-12 12:00:16,7 6,false,,,,,
mmeyerso,FirstIntoSecondDivisible,421,eval_input,2020-03-12 12:00:18,5 6,false,,,,,
mmeyerso,FirstIntoSecondDivisible,422,eval_input,2020-03-12 12:00:28,1 6,true,,,,,
mmeyerso,FirstIntoSecondDivisible,423,eval_input,2020-03-12 12:00:29,2 6,true,,,,,
mmeyerso,FirstIntoSecondDivisible,424,eval_input,2020-03-12 12:00:30,3 6,true,,,,,
mmeyerso,FirstIntoSecondDivisible,425,eval_input,2020-03-12 12:00:31,4 6,false,,,,,
mmeyerso,FirstIntoSecondDivisible,426,eval_input,2020-03-12 12:00:38,8 6,false,,,,,
mmeyerso,FirstIntoSecondDivisible,427,eval_input,2020-03-12 12:00:41,9 6,false,,,,,
mmeyerso,FirstIntoSecondDivisible,428,eval_input,2020-03-12 12:00:42,10 6,false,,,,,
mmeyerso,FirstIntoSecondDivisible,429,eval_input,2020-03-12 12:00:51,1 6,true,,,,,
mmeyerso,FirstIntoSecondDivisible,430,eval_input,2020-03-12 12:00:53,2 6,true,,,,,
mmeyerso,FirstIntoSecondDivisible,431,eval_input,2020-03-12 12:00:54,2 6,true,,,,,
mmeyerso,FirstIntoSecondDivisible,432,eval_input,2020-03-12 12:00:55,3 6,true,,,,,
mmeyerso,FirstIntoSecondDivisible,433,eval_input,2020-03-12 12:00:56,4 6,false,,,,,
mmeyerso,FirstIntoSecondDivisible,434,eval_input,2020-03-12 12:00:57,5 6,false,,,,,
mmeyerso,FirstIntoSecondDivisible,435,eval_input,2020-03-12 12:00:58,6 6,true,,,,,
mmeyerso,FirstIntoSecondDivisible,436,eval_input,2020-03-12 12:01:07,7 6,false,,,,,
mmeyerso,FirstIntoSecondDivisible,437,eval_input,2020-03-12 12:01:08,7 6,false,,,,,
mmeyerso,FirstIntoSecondDivisible,438,eval_input,2020-03-12 12:01:09,78 6,false,,,,,
mmeyerso,FirstIntoSecondDivisible,439,eval_input,2020-03-12 12:01:10,8 6,false,,,,,
mmeyerso,FirstIntoSecondDivisible,440,eval_input,2020-03-12 12:01:24,10 6,false,,,,,
mmeyerso,FirstIntoSecondDivisible,441,eval_input,2020-03-12 12:01:27,11 6,false,,,,,
mmeyerso,FirstIntoSecondDivisible,442,eval_input,2020-03-12 12:01:29,12 6,false,,,,,
mmeyerso,FirstIntoSecondDivisible,443,eval_input,2020-03-12 12:01:36,12 12,true,,,,,
mmeyerso,FirstIntoSecondDivisible,444,eval_input,2020-03-12 12:01:38,12 13,false,,,,,
mmeyerso,FirstIntoSecondDivisible,445,eval_input,2020-03-12 12:01:41,12 14,false,,,,,
mmeyerso,FirstIntoSecondDivisible,446,eval_input,2020-03-12 12:01:42,12 15,false,,,,,
mmeyerso,FirstIntoSecondDivisible,447,eval_input,2020-03-12 12:01:52,1 6,true,,,,,
mmeyerso,FirstIntoSecondDivisible,448,eval_input,2020-03-12 12:01:53,12 6,false,,,,,
mmeyerso,FirstIntoSecondDivisible,449,eval_input,2020-03-12 12:01:55,2 6,true,,,,,
mmeyerso,FirstIntoSecondDivisible,450,eval_input,2020-03-12 12:01:56,3 6,true,,,,,
mmeyerso,FirstIntoSecondDivisible,451,eval_input,2020-03-12 12:01:58,4 6,false,,,,,
mmeyerso,FirstIntoSecondDivisible,452,eval_input,2020-03-12 12:02:00,5 6,false,,,,,
mmeyerso,FirstIntoSecondDivisible,453,eval_input,2020-03-12 12:02:01,6 6,true,,,,,
mmeyerso,FirstIntoSecondDivisible,454,eval_input,2020-03-12 12:02:02,7 6,false,,,,,
mmeyerso,FirstIntoSecondDivisible,455,eval_input,2020-03-12 12:02:04,8 6,false,,,,,
mmeyerso,FirstIntoSecondDivisible,456,eval_input,2020-03-12 12:02:06,9 6,false,,,,,
mmeyerso,FirstIntoSecondDivisible,457,eval_input,2020-03-12 12:02:08,10 6,false,,,,,
mmeyerso,FirstIntoSecondDivisible,458,eval_input,2020-03-12 12:02:17,1 8,true,,,,,
mmeyerso,FirstIntoSecondDivisible,459,eval_input,2020-03-12 12:02:18,3 8,false,,,,,
mmeyerso,FirstIntoSecondDivisible,460,eval_input,2020-03-12 12:02:19,2 8,true,,,,,
mmeyerso,FirstIntoSecondDivisible,461,eval_input,2020-03-12 12:02:27,2 6,true,,,,,
mmeyerso,FirstIntoSecondDivisible,462,eval_input,2020-03-12 12:02:29,3 6,true,,,,,
mmeyerso,FirstIntoSecondDivisible,463,eval_input,2020-03-12 12:02:42,4 8,true,,,,,
mmeyerso,FirstIntoSecondDivisible,464,eval_input,2020-03-12 12:02:44,2 8,true,,,,,
mmeyerso,FirstIntoSecondDivisible,465,eval_input,2020-03-12 12:02:45,1 8,true,,,,,
mmeyerso,FirstIntoSecondDivisible,466,eval_input,2020-03-12 12:02:46,6 8,false,,,,,
mmeyerso,FirstIntoSecondDivisible,467,eval_input,2020-03-12 12:02:50,1 9,true,,,,,
mmeyerso,FirstIntoSecondDivisible,468,eval_input,2020-03-12 12:02:51,3 9,true,,,,,
mmeyerso,FirstIntoSecondDivisible,469,quiz_answer,2020-03-12 12:03:06,"2,8",true,0,true,true,,
mmeyerso,FirstIntoSecondDivisible,470,quiz_answer,2020-03-12 12:03:09,"8,2",false,1,false,true,,
mmeyerso,FirstIntoSecondDivisible,471,quiz_answer,2020-03-12 12:03:12,"2,0",true,2,true,true,,
mmeyerso,FirstIntoSecondDivisible,472,final_answer,2020-03-12 12:03:13,,,,,,True if the second number can be evenly divided by the first,
mmo4,Median,0,eval_input,2020-03-09 15:26:24,1 3 5 7 9,5,,,,,
mmo4,Median,1,eval_input,2020-03-09 15:26:37,1 3 7 7 9,7,,,,,
mmo4,Median,2,eval_input,2020-03-09 15:26:42,1 3 9 7 9,7,,,,,
mmo4,Median,3,eval_input,2020-03-09 15:26:58,1 2 9 7 9,7,,,,,
mmo4,Median,4,eval_input,2020-03-09 15:27:10,1 7 6 9 7 9,7,,,,,
mmo4,Median,5,eval_input,2020-03-09 15:28:02,1 4 5 6 7,5,,,,,
mmo4,Median,6,eval_input,2020-03-09 15:28:13,1 4 5 5 6 7,5,,,,,
mmo4,Median,7,quiz_answer,2020-03-09 15:28:24,1 8 24,8,0,8,true,,
mmo4,Median,8,quiz_answer,2020-03-09 15:28:28,8 1 24,8,1,8,true,,
mmo4,Median,9,quiz_answer,2020-03-09 15:28:32,1 2 3 14,2,2,2.5,true,,
mmo4,Median,10,final_answer,2020-03-09 15:28:33,,,,,,Finds the median of the given list,
mmo4,Induced,11,eval_input,2020-03-09 15:29:01,3,3,,,,,
mmo4,Induced,12,eval_input,2020-03-09 15:29:03,10,45,,,,,
mmo4,Induced,13,eval_input,2020-03-09 15:29:07,20,190,,,,,
mmo4,Induced,14,eval_input,2020-03-09 15:29:10,30,435,,,,,
mmo4,Induced,15,eval_input,2020-03-09 15:29:16,5,10,,,,,
mmo4,Induced,16,eval_input,2020-03-09 15:29:26,2,1,,,,,
mmo4,Induced,17,eval_input,2020-03-09 15:31:25,100,4950,,,,,
mmo4,Induced,18,quiz_answer,2020-03-09 15:44:47,11,12,0,55,false,,
mmo4,Induced,19,quiz_answer,2020-03-09 15:45:20,11,13,0,55,false,,
mmo4,Induced,20,quiz_answer,2020-03-09 15:45:26,11,14,0,55,false,,
mmo4,Induced,21,quiz_answer,2020-03-09 15:45:36,11,15,0,55,false,,
mmo4,Induced,22,quiz_answer,2020-03-09 15:45:45,11,16,0,55,false,,
mmo4,Induced,23,cheat_attempt,2020-03-09 15:47:52,11,55,,,,,
mmo4,Induced,24,quiz_answer,2020-03-09 15:47:58,11,13,0,55,false,,
mmo4,Induced,25,final_answer,2020-03-09 15:48:00,,,,,,"mod
",
mmo4,FirstIntoSecondDivisible,26,eval_input,2020-03-09 15:48:31,1 5,true,,,,,
mmo4,FirstIntoSecondDivisible,27,eval_input,2020-03-09 15:48:34,1 2,true,,,,,
mmo4,FirstIntoSecondDivisible,28,eval_input,2020-03-09 15:48:37,1 100,true,,,,,
